Entity,Code,Date,"Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Botswana,BWA,2020-10-31,178.97,,,,102.71429
Botswana,BWA,2020-11-01,178.83,,,,102.71429
Botswana,BWA,2020-11-02,180.01,,,,51.28571
Botswana,BWA,2020-11-03,181.36,,,,51.28571
Botswana,BWA,2020-11-04,181.16,,,,51.28571
Botswana,BWA,2020-11-05,177.33,,,,170.42857
Botswana,BWA,2020-11-06,181.14,,,,170.42857
Botswana,BWA,2020-11-07,178.09,,,,170.42857
Botswana,BWA,2020-11-08,178.99,,,,170.42857
Botswana,BWA,2020-11-09,176.32,,,,170.42857
Botswana,BWA,2020-11-10,176.81,,,,170.42857
Botswana,BWA,2020-11-11,174.23,,,,170.42857
Botswana,BWA,2020-11-12,178.34,,,,55.71429
Botswana,BWA,2020-11-13,174.94,,,,55.71429
Botswana,BWA,2020-11-14,173.31,,,,55.71429
Botswana,BWA,2020-11-15,177.01,,,,55.71429
Botswana,BWA,2020-11-16,174.59,,,,181.14286
Botswana,BWA,2020-11-17,175.45,,,,181.14286
Botswana,BWA,2020-11-18,172.86,,,,181.14286
Botswana,BWA,2020-11-19,171.17,,,,195.57143
Botswana,BWA,2020-11-20,171.64,,,,195.57143
Botswana,BWA,2020-11-21,173.34,,,,195.57143
Botswana,BWA,2020-11-22,171.83,,,,195.57143
Botswana,BWA,2020-11-23,172.5,,,,127
Botswana,BWA,2020-11-24,174.67,,,,127
Botswana,BWA,2020-11-25,176.07,,,,127
Botswana,BWA,2020-11-26,177.11,,,,94.85714
Botswana,BWA,2020-11-27,178.42,,,,94.85714
Botswana,BWA,2020-11-28,179.91,,,,94.85714
Botswana,BWA,2020-11-29,185.11,,,,94.85714
Botswana,BWA,2020-11-30,186.15,,,,107.14286
Botswana,BWA,2020-12-01,190.02,,,,107.14286
Botswana,BWA,2020-12-02,193.93,,,,107.14286
Botswana,BWA,2020-12-03,196.3,,,,181.85714
Botswana,BWA,2020-12-04,196.35,,,,181.85714
Botswana,BWA,2020-12-05,,,,,181.85714
Botswana,BWA,2020-12-06,,,,,181.85714
Botswana,BWA,2020-12-07,,,,,188
Botswana,BWA,2020-12-08,,,,,188
Botswana,BWA,2020-12-09,,,,,188
Botswana,BWA,2020-12-10,,,,,138.57143
Brazil,BRA,2020-01-25,,,,,0
Brazil,BRA,2020-01-26,,,,,0
Brazil,BRA,2020-01-27,,,,,0
Brazil,BRA,2020-01-28,,,,,0
Brazil,BRA,2020-01-29,,,,,0
Brazil,BRA,2020-01-30,,,,,0
Brazil,BRA,2020-01-31,,,,,0
Brazil,BRA,2020-02-01,0,,,,0
Brazil,BRA,2020-02-02,0.24,,,,0
Brazil,BRA,2020-02-03,0.51,,,,0
Brazil,BRA,2020-02-04,0.65,3.72392307602317,,,0
Brazil,BRA,2020-02-05,0.81,3.84473117473687,,,0
Brazil,BRA,2020-02-06,1.19,4.01713590854041,,,0
Brazil,BRA,2020-02-07,1.14,4.24795993042936,,,0
Brazil,BRA,2020-02-08,1.68,6.04961055918471,,,0
Brazil,BRA,2020-02-09,1.93,8.52651932213658,,,0
Brazil,BRA,2020-02-10,2.17,11.20950099526,,,0
Brazil,BRA,2020-02-11,2.78,15.3111353389343,,,0
Brazil,BRA,2020-02-12,3.26,19.7008127298414,,,0
Brazil,BRA,2020-02-13,4.67,23.4213985419968,,,0
Brazil,BRA,2020-02-14,5.02,27.1425877301476,,,0
Brazil,BRA,2020-02-15,6.8,33.6924634167805,,,0
Brazil,BRA,2020-02-16,8.73,43.4645126562855,,,0
Brazil,BRA,2020-02-17,11.05,54.1157837870963,,,0
Brazil,BRA,2020-02-18,14.06,67.8659753742,,,0
Brazil,BRA,2020-02-19,19.2,84.1666079238876,,,0
Brazil,BRA,2020-02-20,21.16,104.136738664282,,,0
Brazil,BRA,2020-02-21,28.65,123.92528396118,,,0
Brazil,BRA,2020-02-22,37.61,150.87369477386,773,,0
Brazil,BRA,2020-02-23,47.52,184.974089375591,773,,0
Brazil,BRA,2020-02-24,60.95,227.736516997204,773,,0
Brazil,BRA,2020-02-25,73.56,279.833059742148,773,,0
Brazil,BRA,2020-02-26,86.73,346.733857744885,773,,0.14286
Brazil,BRA,2020-02-27,97.59,430.225922262874,773,,0.14286
Brazil,BRA,2020-02-28,115.06,535.934528455545,773,,0.14286
Brazil,BRA,2020-02-29,146.48,672.205087180033,773,,0.28571
Brazil,BRA,2020-03-01,189.7,846.145365588781,773,,0.28571
Brazil,BRA,2020-03-02,240.2,1068.28082587143,2183,,0.28571
Brazil,BRA,2020-03-03,301.75,1348.70929551164,2174,,0.28571
Brazil,BRA,2020-03-04,387.01,1697.61542492921,2295,,0.42857
Brazil,BRA,2020-03-05,497.78,2124.35192126968,2545,,0.42857
Brazil,BRA,2020-03-06,640,2636.50756438649,3063,,1.71429
Brazil,BRA,2020-03-07,830.84,3239.18169535282,3873,,1.57143
Brazil,BRA,2020-03-08,1089.2,3934.89503000892,4515,27.0470867154505,2.57143
Brazil,BRA,2020-03-09,1418.97,4724.13786294726,5091,57.0860301820132,3.28571
Brazil,BRA,2020-03-10,1831.32,5606.29031284968,5792,57.5721040001644,4.14286
Brazil,BRA,2020-03-11,2376.76,6580.87726443726,6653,80.7251682894918,4.85714
Brazil,BRA,2020-03-12,3082.95,7648.64958910964,7748,124.545400106783,6.85714
Brazil,BRA,2020-03-13,3989.46,8811.9903046952,8931,176.601268217754,19.71429
Brazil,BRA,2020-03-14,5146.55,10074.7778421411,10192,218.973512490732,19.71429
Brazil,BRA,2020-03-15,6682.6,11441.8018834288,11604,279.915745919194,20.28571
Brazil,BRA,2020-03-16,8494.28,12917.8662393889,13230,456.112300746605,25
Brazil,BRA,2020-03-17,10674.83,14506.8503741575,15119,547.582566530111,41.42857
Brazil,BRA,2020-03-18,13434.92,16210.9632027186,17255,676.624313967718,47.71429
Brazil,BRA,2020-03-19,16597.9,18030.4035616596,19635,994.415629688083,81.28571
Brazil,BRA,2020-03-20,20036.38,19963.4762884909,22303,1444.79911697959,91.71429
Brazil,BRA,2020-03-21,23489.41,22007.0019608379,25313,2149.05446776343,124.28571
Brazil,BRA,2020-03-22,26785.37,24156.943036039,28718,2694.80047207924,197.71429
Brazil,BRA,2020-03-23,29221.7,26409.0130503792,32545,3614.28545151297,246.28571
Brazil,BRA,2020-03-24,30912.79,28759.5909530543,36815,4463.54364267646,275.14286
Brazil,BRA,2020-03-25,32387.16,31206.9781560005,41565,5160.37480921525,311.71429
Brazil,BRA,2020-03-26,33527.03,33752.2805355991,46837,5432.11307131589,337.71429
Brazil,BRA,2020-03-27,34648.4,36400.1171072243,52666,6231.21252056141,374.85714
Brazil,BRA,2020-03-28,36067.32,39158.6322888455,59072,6842.59850926324,411.85714
Brazil,BRA,2020-03-29,37993.8,42038.9601877038,66057,7575.67704114312,387.14286
Brazil,BRA,2020-03-30,40172.83,45054.4794904544,73611,7410.89169512631,379.28571
Brazil,BRA,2020-03-31,42493.05,48220.0457266301,81709,7364.63943282149,495.71429
Brazil,BRA,2020-04-01,45281.63,51551.1398074263,90309,9649.64394608279,611.71429
Brazil,BRA,2020-04-02,48570.91,55063.6078400035,99340,12102.1823383125,722.71429
Brazil,BRA,2020-04-03,52322.78,58773.9616094857,108709,13747.0055426118,805.57143
Brazil,BRA,2020-04-04,56545.57,62699.6612894212,118303,15535.5923772559,922.28571
Brazil,BRA,2020-04-05,61509.43,66858.7714760873,127996,17574.1484668083,982
Brazil,BRA,2020-04-06,67043.04,71269.4523849097,137654,18961.7365678077,1083.14286
Brazil,BRA,2020-04-07,73128.78,75949.3789873077,147142,20627.956680033,1188.14286
Brazil,BRA,2020-04-08,79918.98,80915.0867289083,156330,22065.5897523057,1333.42857
Brazil,BRA,2020-04-09,87466.94,86180.7944067836,165100,25058.2981379386,1435.42857
Brazil,BRA,2020-04-10,95910.56,91757.977440624,173353,27386.9388329381,1511.71429
Brazil,BRA,2020-04-11,105044.19,97655.2897294981,181010,29087.4333715638,1481
Brazil,BRA,2020-04-12,113045.02,103877.493551904,188018,28658.3095358641,1580.28571
Brazil,BRA,2020-04-13,122636.48,110424.533125734,194344,30190.5899874218,1609.85714
Brazil,BRA,2020-04-14,132554.58,117289.935967702,199980,30997.3049532663,1604
Brazil,BRA,2020-04-15,140570.45,124459.027070391,204934,31329.3463655342,1735.71429
Brazil,BRA,2020-04-16,147524.73,131907.716117926,209234,33460.5230766778,1761.85714
Brazil,BRA,2020-04-17,154711.58,139601.714811329,212915,33732.4829147915,2006.28571
Brazil,BRA,2020-04-18,162626.16,147497.124621055,216025,37436.9957044081,2275.85714
Brazil,BRA,2020-04-19,171429.13,155541.751100569,218614,41980.5494935784,2351.71429
Brazil,BRA,2020-04-20,180728.86,163677.199937813,220733,43218.2250845343,2473.28571
Brazil,BRA,2020-04-21,190028.29,171841.153489241,222434,44520.7980762269,2545.28571
Brazil,BRA,2020-04-22,199326.43,179970.223690495,223764,45742.2863599644,2491
Brazil,BRA,2020-04-23,206811.66,188002.719404962,224770,44224.3600646027,2801.57143
Brazil,BRA,2020-04-24,216454.98,195878.888823857,225492,47715.6009638635,2908.71429
Brazil,BRA,2020-04-25,227732.57,203540.948242738,225966,47630.5323024285,3238
Brazil,BRA,2020-04-26,240238.44,210934.29099336,226226,53185.8058381056,3492.28571
Brazil,BRA,2020-04-27,253656.35,218008.69739215,226299,55443.2857521007,3814.71429
Brazil,BRA,2020-04-28,265662.17,224719.667072922,226210,60727.1315737853,4308
Brazil,BRA,2020-04-29,273320.15,231029.386441272,225980,66179.0980955799,4846.85714
Brazil,BRA,2020-04-30,279016.6,236908.263736814,225627,72906.5646524196,5307.28571
Brazil,BRA,2020-05-01,284878.35,242335.885545838,225167,78977.044177724,5451.28571
Brazil,BRA,2020-05-02,291161.21,247300.865334314,224613,82974.7635220126,5396.57143
Brazil,BRA,2020-05-03,294031.13,251800.158011699,223977,79826.8495541766,5532.28571
Brazil,BRA,2020-05-04,298803.93,255838.166629665,223267,80281.4424143922,5882
Brazil,BRA,2020-05-05,304813.7,259426.354745531,222492,82190.8420830392,6031.42857
Brazil,BRA,2020-05-06,312259.01,262583.395638716,221659,82949.593403334,6703.71429
Brazil,BRA,2020-05-07,320491.05,265334.643676538,220767,88566.0175634986,6940.85714
Brazil,BRA,2020-05-08,329108.75,267711.422878106,219821,90873.6992382342,7813.14286
Brazil,BRA,2020-05-09,338596.47,269749.815759833,218837,95281.684244812,8423
Brazil,BRA,2020-05-10,349448.38,271488.342388102,217760,102076.500712306,8696.14286
Brazil,BRA,2020-05-11,361708.82,272965.882649374,216703,102526.029624369,8710.57143
Brazil,BRA,2020-05-12,371956.33,274219.552834661,215587,97679.1620402347,8965.57143
Brazil,BRA,2020-05-13,376694.68,275282.567549935,214493,98189.5791289744,9075.14286
Brazil,BRA,2020-05-14,377893.44,276183.210178689,213360,96360.2123318963,9627.42857
Brazil,BRA,2020-05-15,377925.78,276945.363040091,212196,99169.5322103821,10485.28571
Brazil,BRA,2020-05-16,378162.89,277589.769055879,211028,103138.53501276,11064.28571
Brazil,BRA,2020-05-17,378894.09,278134.199991503,209847,105683.930567344,11197.28571
Brazil,BRA,2020-05-18,380432.19,278594.993120405,208664,103819.698805133,12253.42857
Brazil,BRA,2020-05-19,381127.73,278988.758900943,207469,110099.342840201,13381.57143
Brazil,BRA,2020-05-20,381880.59,279331.179500575,206263,116696.378065132,14491.71429
Brazil,BRA,2020-05-21,382495.53,279636.814199533,205053,123305.394749379,15274.57143
Brazil,BRA,2020-05-22,383067.22,279919.224791137,203841,124779.963602401,15799.85714
Brazil,BRA,2020-05-23,383623.57,280190.459742584,202631,127164.549026625,16269.57143
Brazil,BRA,2020-05-24,384466.38,280459.687554898,201425,125084.793473739,17447.28571
Brazil,BRA,2020-05-25,385084.3,280732.935004951,200226,129777.210790088,17075.71429
Brazil,BRA,2020-05-26,383701.16,281013.485820287,199037,124555.800343362,17048.14286
Brazil,BRA,2020-05-27,381133.32,281301.586423652,197862,119990.666229948,17177.42857
Brazil,BRA,2020-05-28,378853.91,281594.84910228,196708,117369.417728809,18307.28571
Brazil,BRA,2020-05-29,377380.26,281889.423709876,195579,121802.577401931,19182.28571
Brazil,BRA,2020-05-30,376748.55,282181.929724242,194481,124381.927312852,21577.42857
Brazil,BRA,2020-05-31,377162.9,282470.214861991,193423,136483.583744551,21662.57143
Brazil,BRA,2020-06-01,378132.11,282754.94305469,192415,133789.42030413,21649.85714
Brazil,BRA,2020-06-02,378021.9,283040.227645461,191461,130680.324341851,23451.57143
Brazil,BRA,2020-06-03,377483.49,283333.407903805,190568,138479.441822651,24599.28571
Brazil,BRA,2020-06-04,376639.98,283644.434489406,189746,142235.750535967,25243.28571
Brazil,BRA,2020-06-05,375646.29,283985.148843493,189004,143052.407904938,25800.71429
Brazil,BRA,2020-06-06,375252.16,284368.735587066,188351,143441.28473622,24915.14286
Brazil,BRA,2020-06-07,376164.43,284808.485587625,187795,136018.63201377,25272.71429
Brazil,BRA,2020-06-08,377635.88,285317.593089165,187340,135610.906363316,25852.14286
Brazil,BRA,2020-06-09,377806.54,285909.011114581,186993,136460.189295355,26302.85714
Brazil,BRA,2020-06-10,378217.12,286594.733533012,186756,136693.612227075,26914.28571
Brazil,BRA,2020-06-11,378323.38,287385.206951816,186633,137822.319342016,26841
Brazil,BRA,2020-06-12,377807.95,288287.547340123,186623,135546.433946113,26148.42857
Brazil,BRA,2020-06-13,374287.55,289303.972410298,186724,130314.206947086,25381.14286
Brazil,BRA,2020-06-14,373530.5,290430.316181755,186934,124916.933732711,25123.71429
Brazil,BRA,2020-06-15,373392.41,291655.825565759,187248,122186.788346153,25837
Brazil,BRA,2020-06-16,371830.12,292964.403014946,187661,124252.416321452,26240.85714
Brazil,BRA,2020-06-17,370580.7,294335.778114122,188166,124857.229604919,26137.28571
Brazil,BRA,2020-06-18,369373.16,295747.147749638,188754,123111.799359503,25044.85714
Brazil,BRA,2020-06-19,367745.51,297174.827466105,189419,116834.608787421,29157.57143
Brazil,BRA,2020-06-20,366433.07,298595.217683548,190150,134774.511688618,31009.28571
Brazil,BRA,2020-06-21,365520.94,299985.895003978,190940,142076.009255434,30816.71429
Brazil,BRA,2020-06-22,365449.49,301327.305647761,191779,141104.065338132,31171.28571
Brazil,BRA,2020-06-23,364491.04,302604.42585799,192658,140460.428957824,31816.71429
Brazil,BRA,2020-06-24,363996.45,303806.962869174,193571,142236.772331377,33322
Brazil,BRA,2020-06-25,363489.74,304927.000381087,194508,147820.068927499,35710.28571
Brazil,BRA,2020-06-26,362232.29,305958.004716165,195464,157221.130756954,34580.14286
Brazil,BRA,2020-06-27,360944.03,306893.99652116,196432,151116.120944326,35155.42857
Brazil,BRA,2020-06-28,360065.51,307728.211379818,197407,152502.362436942,37257.42857
Brazil,BRA,2020-06-29,358660.46,308452.58476936,198384,159396.703765038,37389.28571
Brazil,BRA,2020-06-30,356230.78,309057.006844337,199358,159833.582342055,36590.71429
Brazil,BRA,2020-07-01,354215.88,309529.179388586,200326,155273.985168177,37160.28571
Brazil,BRA,2020-07-02,353026.62,309855.111995112,201284,156526.761816653,38392
Brazil,BRA,2020-07-03,352446.9,310020.46484576,202229,160507.493292114,37729.57143
Brazil,BRA,2020-07-04,352240.17,310012.663751728,203159,156543.386221132,37619.57143
Brazil,BRA,2020-07-05,352814.71,309822.952686175,204075,154885.139063722,36987.42857
Brazil,BRA,2020-07-06,353634.56,309448.252209548,204964,151088.354046815,36441.28571
Brazil,BRA,2020-07-07,353159,308893.656920952,205831,147667.216891386,38078.28571
Brazil,BRA,2020-07-08,352601.51,308174.19147788,206673,153041.895577187,37772.42857
Brazil,BRA,2020-07-09,351825.17,307313.421999288,207490,150548.850738597,36988.71429
Brazil,BRA,2020-07-10,351044.21,306341.711169291,208285,146173.30236785,37392.28571
Brazil,BRA,2020-07-11,350255.81,305294.512042369,209042,146489.036825275,37549.42857
Brazil,BRA,2020-07-12,349902.78,304209.857064383,209769,145808.061814199,37375.14286
Brazil,BRA,2020-07-13,349523.21,303125.766535513,210464,143830.596477357,37383.28571
Brazil,BRA,2020-07-14,347853.58,302077.968836956,211126,142553.19328057,36890.71429
Brazil,BRA,2020-07-15,345536.34,301098.145616963,211756,139378.393120262,36226.85714
Brazil,BRA,2020-07-16,343035.39,300214.015821315,212345,135595.111374978,36624.57143
Brazil,BRA,2020-07-17,340320.33,299448.890529106,212895,135795.773609251,35071.57143
Brazil,BRA,2020-07-18,338265.28,298819.815934451,213406,128808.591339642,33572.85714
Brazil,BRA,2020-07-19,336620.87,298336.3371409,213875,122135.077727492,33386.85714
Brazil,BRA,2020-07-20,335577.9,297999.140616901,214302,120306.319479278,33382.71429
Brazil,BRA,2020-07-21,333639.18,297798.378146478,214689,119153.235120982,33261.42857
Brazil,BRA,2020-07-22,331655.84,297713.417311597,215021,117603.294471787,37252.28571
Brazil,BRA,2020-07-23,329486.21,297713.427890321,215304,130485.372706863,39332
Brazil,BRA,2020-07-24,327368.46,297758.60127585,215537,136500.4630855,42434
Brazil,BRA,2020-07-25,325321.34,297801.935338055,215717,145929.489305749,45664.71429
Brazil,BRA,2020-07-26,323823.36,297791.178237932,215849,155641.507860463,45814.57143
Brazil,BRA,2020-07-27,322304.33,297671.267893102,215916,154792.911253658,46247
Brazil,BRA,2020-07-28,319864.52,297387.609052115,215925,154929.154681241,46219.57143
Brazil,BRA,2020-07-29,317008.17,296888.701006889,215876,153563.793995184,46393
Brazil,BRA,2020-07-30,313970.43,296127.863636518,215769,152915.40542408,46089.57143
Brazil,BRA,2020-07-31,310785.85,295064.666436657,215608,150754.615478384,45588.42857
Brazil,BRA,2020-08-01,307989.4,293665.570167866,215380,148025.062917616,44766.28571
Brazil,BRA,2020-08-02,306524.19,291904.555756238,215092,144343.576199785,44940.85714
Brazil,BRA,2020-08-03,305959.73,289764.87934636,214745,143951.287140726,43991.85714
Brazil,BRA,2020-08-04,304041.3,287241.022190587,214341,140037.59458799,45532.85714
Brazil,BRA,2020-08-05,301346.06,284342.232913137,213881,144103.120417155,43829.71429
Brazil,BRA,2020-08-06,298304.27,281096.024164089,213365,137967.966524841,43158.57143
Brazil,BRA,2020-08-07,295512.66,277547.979458131,212794,135185.223660503,42851
Brazil,BRA,2020-08-08,293397.43,273758.82626455,212171,133620.427411513,43505
Brazil,BRA,2020-08-09,292511.13,269801.988700239,211496,135114.884819621,43106.42857
Brazil,BRA,2020-08-10,292647.25,265759.501535716,210773,133402.89630996,43878.85714
Brazil,BRA,2020-08-11,291285.64,261716.633967598,210003,135378.25570705,43958.42857
Brazil,BRA,2020-08-12,288684.52,257757.229568515,209186,,43673.14286
Brazil,BRA,2020-08-13,285042.65,253859.017864722,208324,,44666.28571
Brazil,BRA,2020-08-14,281182.27,250094.807965755,207418,,44725.42857
Brazil,BRA,2020-08-15,277370.87,246525.463860451,206469,,43526.28571
Brazil,BRA,2020-08-16,274351.16,243189.929857395,205477,,43539.28571
Brazil,BRA,2020-08-17,271410.76,240115.870389334,204443,,43157.14286
Brazil,BRA,2020-08-18,267314.24,237418.76911898,203367,,42532
Brazil,BRA,2020-08-19,263198.05,235098.023150389,202249,,41695.28571
Brazil,BRA,2020-08-20,258881.37,233141.432317747,201090,,39585.57143
Brazil,BRA,2020-08-21,254768.68,231526.574891357,199890,,36687.14286
Brazil,BRA,2020-08-22,250728.51,230222.262436549,198650,,37895.14286
Brazil,BRA,2020-08-23,246840.11,229190.181847729,197368,,37940.85714
Brazil,BRA,2020-08-24,243373.33,228386.762244339,196288,,37613
Brazil,BRA,2020-08-25,239596.98,227764.340257633,195165,,37520.14286
Brazil,BRA,2020-08-26,236152.21,227272.416783401,194011,,37214.85714
Brazil,BRA,2020-08-27,232830.65,226858.967085454,192838,,37059.42857
Brazil,BRA,2020-08-28,229579.46,226471.65636968,191672,,38924.71429
Brazil,BRA,2020-08-29,226607.91,226058.766115512,190537,,37684.42857
Brazil,BRA,2020-08-30,224230.4,225570.71377897,189416,,36646.85714
Brazil,BRA,2020-08-31,222290.93,224960.831144744,188295,,40773
Brazil,BRA,2020-09-01,219885.99,224186.657273461,187175,,40133.71429
Brazil,BRA,2020-09-02,217631.64,223211.306196108,186058,,40101.28571
Brazil,BRA,2020-09-03,215396.83,222005.981616561,184954,,40035.28571
Brazil,BRA,2020-09-04,213487,220550.95180654,183865,,40999.71429
Brazil,BRA,2020-09-05,212004.28,218836.061696869,182789,,39549.57143
Brazil,BRA,2020-09-06,211500.73,216860.686168255,181725,,39315.71429
Brazil,BRA,2020-09-07,211405.7,214633.531633945,180674,,34217.42857
Brazil,BRA,2020-09-08,209657.56,212171.728958313,179640,,30163.14286
Brazil,BRA,2020-09-09,204548.77,209499.418393118,178626,,28574.85714
Brazil,BRA,2020-09-10,200851.9,206646.074051829,177633,,28115.42857
Brazil,BRA,2020-09-11,198553.39,203645.52759562,176663,,27194.71429
Brazil,BRA,2020-09-12,197178.81,200534.110753635,175716,,27526.71429
Brazil,BRA,2020-09-13,196320.62,197348.566760809,174797,,27562
Brazil,BRA,2020-09-14,195612.83,194124.485985728,173905,,28259.42857
Brazil,BRA,2020-09-15,194124.64,190895.067032582,173045,,31455.71429
Brazil,BRA,2020-09-16,191399.62,187689.290191632,172216,,31599.14286
Brazil,BRA,2020-09-17,188094.68,184530.280113265,171422,,30991.42857
Brazil,BRA,2020-09-18,184560.98,181434.76840262,170664,,30431.28571
Brazil,BRA,2020-09-19,181181.86,178412.899571317,169944,,30364.71429
Brazil,BRA,2020-09-20,178416.41,175468.983204834,169264,,30596.28571
Brazil,BRA,2020-09-21,176033.83,172601.56208185,168626,,30347.14286
Brazil,BRA,2020-09-22,173039.09,169803.914493324,168032,,29871.57143
Brazil,BRA,2020-09-23,169505.73,167065.211959237,167483,,24611.57143
Brazil,BRA,2020-09-24,165550.61,164371.590105757,166982,,28902.28571
Brazil,BRA,2020-09-25,161899.73,161708.032954327,166530,,27775.71429
Brazil,BRA,2020-09-26,158686.23,159060.574468568,166130,,27107.28571
Brazil,BRA,2020-09-27,156088.33,156418.009079538,165784,,26811.42857
Brazil,BRA,2020-09-28,153963.55,153772.987249215,165493,,26774.85714
Brazil,BRA,2020-09-29,151168.36,151122.784932376,165265,,26594
Brazil,BRA,2020-09-30,147884.61,148469.363837477,165096,,31367.28571
Brazil,BRA,2020-10-01,144492.81,145819.022498373,164990,,27055.71429
Brazil,BRA,2020-10-02,141454.79,143182.475015182,164948,,22497
Brazil,BRA,2020-10-03,138816.41,140574.622936933,164973,,26977.42857
Brazil,BRA,2020-10-04,136865.59,138013.574215377,165068,,26140
Brazil,BRA,2020-10-05,135150.84,135519.95690683,,,25967.28571
Brazil,BRA,2020-10-06,132945.12,133116.2887956,,,27374.14286
Brazil,BRA,2020-10-07,130610.2,130826.419175347,,,27108.42857
Brazil,BRA,2020-10-08,128536.56,128675.545086621,,,25907.42857
Brazil,BRA,2020-10-09,126514.27,126689.593572791,,,29828
Brazil,BRA,2020-10-10,124643.3,124893.790565069,,,25114.85714
Brazil,BRA,2020-10-11,122926.24,123311.380796477,,,25670
Brazil,BRA,2020-10-12,121890.11,121963.025588786,,,25167.57143
Brazil,BRA,2020-10-13,120360.99,120866.099949323,,,20641
Brazil,BRA,2020-10-14,118244.37,120034.680921323,,,20024.14286
Brazil,BRA,2020-10-15,117545.31,119479.866589623,,,20134.57143
Brazil,BRA,2020-10-16,117759.54,119210.113854567,,,20630.28571
Brazil,BRA,2020-10-17,118311.64,119231.99173888,,,20246.42857
Brazil,BRA,2020-10-18,118956.85,119550.603099385,,,18483.28571
Brazil,BRA,2020-10-19,119960.66,120169.599731908,,,21045.57143
Brazil,BRA,2020-10-20,120466.79,121090.656648422,,,22903.71429
Brazil,BRA,2020-10-21,120103.99,122311.956513136,,,22558.42857
Brazil,BRA,2020-10-22,120004.63,123826.881350856,,,22034.85714
Brazil,BRA,2020-10-23,120009.48,125622.892816429,,,21908
Brazil,BRA,2020-10-24,120286.84,127680.234085664,,,22324.71429
Brazil,BRA,2020-10-25,120786.3,129970.131162024,,,24252.28571
Brazil,BRA,2020-10-26,121485.61,132453.651219044,,,22732.42857
Brazil,BRA,2020-10-27,122008.73,135081.269225168,,,23669.57143
Brazil,BRA,2020-10-28,122847.42,137792.07320189,,,24214
Brazil,BRA,2020-10-29,123970.24,140512.677133837,,,24392.28571
Brazil,BRA,2020-10-30,125197.62,143157.104810117,,,23286
Brazil,BRA,2020-10-31,126497.74,145628.005251973,,,22138.57143
Brazil,BRA,2020-11-01,127886.79,147831.658884843,,,21653.85714
Brazil,BRA,2020-11-02,129593.92,149694.56842389,,,20621.71429
Brazil,BRA,2020-11-03,130514.14,151177.534141635,,,18058.28571
Brazil,BRA,2020-11-04,129204.48,152280.796304915,,,17393.57143
Brazil,BRA,2020-11-05,128997.24,153029.508479604,,,13664.14286
Brazil,BRA,2020-11-06,130116.28,153483.148807992,,,16360.42857
Brazil,BRA,2020-11-07,131619.06,153733.467425584,,,16850.85714
Brazil,BRA,2020-11-08,133878.59,153861.631323192,,,16915.71429
Brazil,BRA,2020-11-09,136599.36,153938.430272505,,,17260.85714
Brazil,BRA,2020-11-10,139002.2,154024.208555385,,,18993.71429
Brazil,BRA,2020-11-11,140493.19,154226.082389016,,,22519.28571
Brazil,BRA,2020-11-12,141636.37,154567.721100373,,,27365.28571
Brazil,BRA,2020-11-13,142610.6,155008.229207892,,,25638.71429
Brazil,BRA,2020-11-14,143750.44,155480.583147397,,,27914
Brazil,BRA,2020-11-15,145382.85,155939.944429138,,,28425.42857
Brazil,BRA,2020-11-16,148182.32,156266.153099847,,,28776
Brazil,BRA,2020-11-17,152254.75,156344.631411479,,,30393.28571
Brazil,BRA,2020-11-18,154444.2,156256.704036903,,,28312.71429
Brazil,BRA,2020-11-19,155277.67,156103.111536147,,,28597.85714
